measure_name,location_name,age_name,metric_name,year,val
Incidence,High-income,60-64 years,Rate,2007,2140.73522229334
Incidence,High-income,60-64 years,Percent,2008,0.0048261543781702
Incidence,High-income,60-64 years,Rate,2008,2107.995153859812
Incidence,High-income,60-64 years,Percent,2009,0.0047604408140806
Incidence,High-income,60-64 years,Rate,2009,2080.072090683329
Incidence,High-income,60-64 years,Percent,2010,0.0047131030032734
Incidence,High-income,60-64 years,Rate,2010,2060.405469777121
Incidence,High-income,60-64 years,Percent,2011,0.0046778064205272
Incidence,High-income,60-64 years,Rate,2011,2045.7943389229824
Incidence,High-income,60-64 years,Percent,2012,0.0046406644329847
Incidence,High-income,60-64 years,Rate,2012,2029.395558156493
Incidence,High-income,60-64 years,Percent,2013,0.0046092701122879
Incidence,High-income,60-64 years,Rate,2013,2015.7900803185123
Incidence,High-income,60-64 years,Percent,2014,0.0045823693838377
Incidence,High-income,60-64 years,Rate,2014,2004.9003430131
Incidence,High-income,60-64 years,Percent,2015,0.0045590286564126
Incidence,High-income,60-64 years,Rate,2015,1995.623348564378
Incidence,High-income,60-64 years,Percent,2016,0.004554627675497
Incidence,High-income,60-64 years,Rate,2016,1994.4175611864605
Incidence,High-income,60-64 years,Percent,2017,0.0045570547703993
Incidence,High-income,60-64 years,Rate,2017,1996.5325739603668
Incidence,High-income,60-64 years,Percent,2018,0.0045249854137183
Incidence,High-income,60-64 years,Rate,2018,1991.1509793716325
Incidence,High-income,60-64 years,Percent,2019,0.0044691378953846
Incidence,High-income,60-64 years,Rate,2019,1982.5813764917648
Incidence,High-income,65-69 years,Percent,1990,0.0084167370415358
Incidence,High-income,65-69 years,Rate,1990,3943.2033453600898
Incidence,High-income,65-69 years,Percent,1991,0.0082174787101327
Incidence,High-income,65-69 years,Rate,1991,3835.087359765869
Incidence,High-income,65-69 years,Percent,1992,0.0080312366091854
Incidence,High-income,65-69 years,Rate,1992,3735.434546890015
Incidence,High-income,65-69 years,Percent,1993,0.0078690480201885
Incidence,High-income,65-69 years,Rate,1993,3650.609763142144
Incidence,High-income,65-69 years,Percent,1994,0.0077237018442812
Incidence,High-income,65-69 years,Rate,1994,3576.516899146364
Incidence,High-income,65-69 years,Percent,1995,0.0076039331308791
Incidence,High-income,65-69 years,Rate,1995,3518.5727900639195
Incidence,High-income,65-69 years,Percent,1996,0.0074976561113288
Incidence,High-income,65-69 years,Rate,1996,3466.4243468313366
Incidence,High-income,65-69 years,Percent,1997,0.0073848930328497
Incidence,High-income,65-69 years,Rate,1997,3409.200333884497
Incidence,High-income,65-69 years,Percent,1998,0.0072696120438114
Incidence,High-income,65-69 years,Rate,1998,3350.712760530391
Incidence,High-income,65-69 years,Percent,1999,0.0071636605398859
Incidence,High-income,65-69 years,Rate,1999,3298.515042634642
Incidence,High-income,65-69 years,Percent,2000,0.0070597994423772
Incidence,High-income,65-69 years,Rate,2000,3250.370349978879
Incidence,High-income,65-69 years,Percent,2001,0.0069544069949754
Incidence,High-income,65-69 years,Rate,2001,3204.365358342165
Incidence,High-income,65-69 years,Percent,2002,0.006849139197161
Incidence,High-income,65-69 years,Rate,2002,3159.011377292464
Incidence,High-income,65-69 years,Percent,2003,0.0067512705058188
Incidence,High-income,65-69 years,Rate,2003,3117.875472320185
Incidence,High-income,65-69 years,Percent,2004,0.0066638927584911
Incidence,High-income,65-69 years,Rate,2004,3081.421016358007
Incidence,High-income,65-69 years,Percent,2005,0.0065841119173221
Incidence,High-income,65-69 years,Rate,2005,3047.5433952174667
Incidence,High-income,65-69 years,Percent,2006,0.0065057249505657
Incidence,High-income,65-69 years,Rate,2006,3013.202985249287
Incidence,High-income,65-69 years,Percent,2007,0.0064286177876621
Incidence,High-income,65-69 years,Rate,2007,2979.6373145311536
Incidence,High-income,65-69 years,Percent,2008,0.0063681068934258
Incidence,High-income,65-69 years,Rate,2008,2954.299791050026
Incidence,High-income,65-69 years,Percent,2009,0.006310380245636
Incidence,High-income,65-69 years,Rate,2009,2929.0876478124646
Incidence,High-income,65-69 years,Percent,2010,0.0062738123287307
Incidence,High-income,65-69 years,Rate,2010,2913.4509700374624
Incidence,High-income,65-69 years,Percent,2011,0.006240636850697
Incidence,High-income,65-69 years,Rate,2011,2899.34782761798
Incidence,High-income,65-69 years,Percent,2012,0.0062054086596913
Incidence,High-income,65-69 years,Rate,2012,2880.0818528304217
Incidence,High-income,65-69 years,Percent,2013,0.0061565040024633
Incidence,High-income,65-69 years,Rate,2013,2852.963024270593
Incidence,High-income,65-69 years,Percent,2014,0.0061146636109198
Incidence,High-income,65-69 years,Rate,2014,2829.6130991611603
Incidence,High-income,65-69 years,Percent,2015,0.0060895723431786
Incidence,High-income,65-69 years,Rate,2015,2816.2940309271225
Incidence,High-income,65-69 years,Percent,2016,0.0061238427509737
Incidence,High-income,65-69 years,Rate,2016,2831.400395675635
Incidence,High-income,65-69 years,Percent,2017,0.0061666818069489
Incidence,High-income,65-69 years,Rate,2017,2853.271310823489
Incidence,High-income,65-69 years,Percent,2018,0.006148088135008
Incidence,High-income,65-69 years,Rate,2018,2862.336770977989
Incidence,High-income,65-69 years,Percent,2019,0.0060865038346031
Incidence,High-income,65-69 years,Rate,2019,2868.2194547888507
Incidence,High-income,70-74 years,Percent,1990,0.0102681012680641
Incidence,High-income,70-74 years,Rate,1990,4984.242792619653
Incidence,High-income,70-74 years,Percent,1991,0.010030286085478
Incidence,High-income,70-74 years,Rate,1991,4855.502277926876
Incidence,High-income,70-74 years,Percent,1992,0.0097930543836877
Incidence,High-income,70-74 years,Rate,1992,4730.0167623367815
Incidence,High-income,70-74 years,Percent,1993,0.0095598645815564
Incidence,High-income,70-74 years,Rate,1993,4609.873661580538
Incidence,High-income,70-74 years,Percent,1994,0.0093384848458918
Incidence,High-income,70-74 years,Rate,1994,4498.302158560227
Incidence,High-income,70-74 years,Percent,1995,0.0091517978484774
Incidence,High-income,70-74 years,Rate,1995,4408.085668926109
Incidence,High-income,70-74 years,Percent,1996,0.008978101277182
Incidence,High-income,70-74 years,Rate,1996,4323.522427100071
Incidence,High-income,70-74 years,Percent,1997,0.0088063719899066
Incidence,High-income,70-74 years,Rate,1997,4239.071710328115
Incidence,High-income,70-74 years,Percent,1998,0.0086445843435725
Incidence,High-income,70-74 years,Rate,1998,4160.276389569721
Incidence,High-income,70-74 years,Percent,1999,0.0084833871570982
Incidence,High-income,70-74 years,Rate,1999,4083.261132032952
Incidence,High-income,70-74 years,Percent,2000,0.0083350728069979
Incidence,High-income,70-74 years,Rate,2000,4014.972129839832
Incidence,High-income,70-74 years,Percent,2001,0.0081908386808216
Incidence,High-income,70-74 years,Rate,2001,3950.112244991546
Incidence,High-income,70-74 years,Percent,2002,0.0080389106603571
Incidence,High-income,70-74 years,Rate,2002,3880.536331142612
Incidence,High-income,70-74 years,Percent,2003,0.0078895980919737
Incidence,High-income,70-74 years,Rate,2003,3811.188565400525
Incidence,High-income,70-74 years,Percent,2004,0.0077578937683914
Incidence,High-income,70-74 years,Rate,2004,3750.710387715489
Incidence,High-income,70-74 years,Percent,2005,0.007639881549806
Incidence,High-income,70-74 years,Rate,2005,3696.288431986881
Incidence,High-income,70-74 years,Percent,2006,0.0075318641981801
Incidence,High-income,70-74 years,Rate,2006,3647.9370783095055
Incidence,High-income,70-74 years,Percent,2007,0.0074292420467901
Incidence,High-income,70-74 years,Rate,2007,3604.701685101458
Incidence,High-income,70-74 years,Percent,2008,0.0073377294423595
Incidence,High-income,70-74 years,Rate,2008,3568.3477597195347
Incidence,High-income,70-74 years,Percent,2009,0.0072616268869309
Incidence,High-income,70-74 years,Rate,2009,3538.894990050976
Incidence,High-income,70-74 years,Percent,2010,0.0071977774221949
Incidence,High-income,70-74 years,Rate,2010,3512.398155748563
Incidence,High-income,70-74 years,Percent,2011,0.0071342727655344
Incidence,High-income,70-74 years,Rate,2011,3482.2769291414334
Incidence,High-income,70-74 years,Percent,2012,0.0070768458065484
Incidence,High-income,70-74 years,Rate,2012,3449.5398219145995
Incidence,High-income,70-74 years,Percent,2013,0.007034359825041
Incidence,High-income,70-74 years,Rate,2013,3423.6704799035538
Incidence,High-income,70-74 years,Percent,2014,0.0069928759363715
Incidence,High-income,70-74 years,Rate,2014,3396.826043819379
Incidence,High-income,70-74 years,Percent,2015,0.0069787402744799
Incidence,High-income,70-74 years,Rate,2015,3385.848546936064
Incidence,High-income,70-74 years,Percent,2016,0.007018970617808
Incidence,High-income,70-74 years,Rate,2016,3406.6144017110564
Incidence,High-income,70-74 years,Percent,2017,0.0070758223374877
Incidence,High-income,70-74 years,Rate,2017,3434.793824474265
Incidence,High-income,70-74 years,Percent,2018,0.0070566245756077
Incidence,High-income,70-74 years,Rate,2018,3439.9067270114047
Incidence,High-income,70-74 years,Percent,2019,0.0069963888265305
Incidence,High-income,70-74 years,Rate,2019,3441.353271701177
Incidence,High-income,75-79 years,Percent,1990,0.0119685577254696
Incidence,High-income,75-79 years,Rate,1990,5892.836128835924
Incidence,High-income,75-79 years,Percent,1991,0.0116729997741911
Incidence,High-income,75-79 years,Rate,1991,5728.009863157613
Incidence,High-income,75-79 years,Percent,1992,0.0113705379562222
Incidence,High-income,75-79 years,Rate,1992,5562.92196471635
Incidence,High-income,75-79 years,Percent,1993,0.0110789454508828
Incidence,High-income,75-79 years,Rate,1993,5407.707582200915
Incidence,High-income,75-79 years,Percent,1994,0.0108358042344481
Incidence,High-income,75-79 years,Rate,1994,5284.5296234103225
Incidence,High-income,75-79 years,Percent,1995,0.0106438947789362
Incidence,High-income,75-79 years,Rate,1995,5195.509282712143
Incidence,High-income,75-79 years,Percent,1996,0.0104578063832251
Incidence,High-income,75-79 years,Rate,1996,5117.149435341626
Incidence,High-income,75-79 years,Percent,1997,0.0102257945323082
Incidence,High-income,75-79 years,Rate,1997,5017.15803171083
Incidence,High-income,75-79 years,Percent,1998,0.0099667406734135
Incidence,High-income,75-79 years,Rate,1998,4903.639003202071
Incidence,High-income,75-79 years,Percent,1999,0.0097085282123878
Incidence,High-income,75-79 years,Rate,1999,4787.170229527595
Incidence,High-income,75-79 years,Percent,2000,0.0094897263503842
Incidence,High-income,75-79 years,Rate,2000,4687.82795186761
Incidence,High-income,75-79 years,Percent,2001,0.0092918641349764
Incidence,High-income,75-79 years,Rate,2001,4594.551241776881
Incidence,High-income,75-79 years,Percent,2002,0.0091032484160986
Incidence,High-income,75-79 years,Rate,2002,4503.769666255974
Incidence,High-income,75-79 years,Percent,2003,0.0089315983236692
Incidence,High-income,75-79 years,Rate,2003,4420.392436340989
Incidence,High-income,75-79 years,Percent,2004,0.008766556354855
Incidence,High-income,75-79 years,Rate,2004,4339.772765817869
Incidence,High-income,75-79 years,Percent,2005,0.0086173384603541
Incidence,High-income,75-79 years,Rate,2005,4268.508250476273
Incidence,High-income,75-79 years,Percent,2006,0.0084690484258213
Incidence,High-income,75-79 years,Rate,2006,4200.215791610084
Incidence,High-income,75-79 years,Percent,2007,0.0083061395980299
Incidence,High-income,75-79 years,Rate,2007,4126.084017851008
Incidence,High-income,75-79 years,Percent,2008,0.0081455571949986
Incidence,High-income,75-79 years,Rate,2008,4052.798762453721
Incidence,High-income,75-79 years,Percent,2009,0.0080023489560522
Incidence,High-income,75-79 years,Rate,2009,3989.163997331472
Incidence,High-income,75-79 years,Percent,2010,0.0078852935253215
Incidence,High-income,75-79 years,Rate,2010,3934.9436013132895
Incidence,High-income,75-79 years,Percent,2011,0.0077837065685601
Incidence,High-income,75-79 years,Rate,2011,3886.722081928095
Incidence,High-income,75-79 years,Percent,2012,0.007692342648798
Incidence,High-income,75-79 years,Rate,2012,3841.5112377458895
Incidence,High-income,75-79 years,Percent,2013,0.0076141528897308
Incidence,High-income,75-79 years,Rate,2013,3804.547518385746
Incidence,High-income,75-79 years,Percent,2014,0.0075557946816814
Incidence,High-income,75-79 years,Rate,2014,3777.437587174566
Incidence,High-income,75-79 years,Percent,2015,0.0075165135721802
Incidence,High-income,75-79 years,Rate,2015,3758.310038478191
Incidence,High-income,75-79 years,Percent,2016,0.0075071949934228
Incidence,High-income,75-79 years,Rate,2016,3753.6559104766375
Incidence,High-income,75-79 years,Percent,2017,0.0075249787582137
Incidence,High-income,75-79 years,Rate,2017,3759.983818304897
Incidence,High-income,75-79 years,Percent,2018,0.0075340964721843
Incidence,High-income,75-79 years,Rate,2018,3772.442976729469
Incidence,High-income,75-79 years,Percent,2019,0.0075236835285779
Incidence,High-income,75-79 years,Rate,2019,3783.995768697796
Incidence,High-income,0-9 years,Percent,1990,4.231523376631748e-05
Incidence,High-income,0-9 years,Rate,1990,28.03356665013206
Incidence,High-income,0-9 years,Percent,1991,4.238517252044963e-05
Incidence,High-income,0-9 years,Rate,1991,28.068131503529614
Incidence,High-income,0-9 years,Percent,1992,4.25005332290777e-05
Incidence,High-income,0-9 years,Rate,1992,28.12316696853788
Incidence,High-income,0-9 years,Percent,1993,4.2651036627553376e-05
Incidence,High-income,0-9 years,Rate,1993,28.19195828827916
Incidence,High-income,0-9 years,Percent,1994,4.28266610428694e-05
Incidence,High-income,0-9 years,Rate,1994,28.27168024352426
Incidence,High-income,0-9 years,Percent,1995,4.3018664030853775e-05
Incidence,High-income,0-9 years,Rate,1995,28.36152018165048
Incidence,High-income,0-9 years,Percent,1996,4.331730371400982e-05
Incidence,High-income,0-9 years,Rate,1996,28.50939508416608
Incidence,High-income,0-9 years,Percent,1997,4.373949258768427e-05
Incidence,High-income,0-9 years,Rate,1997,28.71724401573354
Incidence,High-income,0-9 years,Percent,1998,4.418615911944766e-05
Incidence,High-income,0-9 years,Rate,1998,28.936852435764447
Incidence,High-income,0-9 years,Percent,1999,4.456286250674946e-05
Incidence,High-income,0-9 years,Rate,1999,29.124672775346685
Incidence,High-income,0-9 years,Percent,2000,4.474302664103276e-05
Incidence,High-income,0-9 years,Rate,2000,29.21698589656003
Incidence,High-income,0-9 years,Percent,2001,4.4583799490851245e-05
Incidence,High-income,0-9 years,Rate,2001,29.137818724640898
Incidence,High-income,0-9 years,Percent,2002,4.41618311407341e-05
Incidence,High-income,0-9 years,Rate,2002,28.91971479188249
Incidence,High-income,0-9 years,Percent,2003,4.3611947026878094e-05
Incidence,High-income,0-9 years,Rate,2003,28.631506290902077
Incidence,High-income,0-9 years,Percent,2004,4.305413620042847e-05
Incidence,High-income,0-9 years,Rate,2004,28.325953991458544
Incidence,High-income,0-9 years,Percent,2005,4.261711969520908e-05
Incidence,High-income,0-9 years,Rate,2005,28.06198938195245
Incidence,High-income,0-9 years,Percent,2006,4.227384664774773e-05
Incidence,High-income,0-9 years,Rate,2006,27.82013310209711
Incidence,High-income,0-9 years,Percent,2007,4.192405783154367e-05
Incidence,High-income,0-9 years,Rate,2007,27.55257524555995
Incidence,High-income,0-9 years,Percent,2008,4.161062504848951e-05
Incidence,High-income,0-9 years,Rate,2008,27.29445408097737
Incidence,High-income,0-9 years,Percent,2009,4.139517004363841e-05
Incidence,High-income,0-9 years,Rate,2009,27.09293707539631
Incidence,High-income,0-9 years,Percent,2010,4.1331912929899e-05
Incidence,High-income,0-9 years,Rate,2010,26.99440771269569
Incidence,High-income,0-9 years,Percent,2011,4.139269264270378e-05
Incidence,High-income,0-9 years,Rate,2011,26.97086492396605
Incidence,High-income,0-9 years,Percent,2012,4.151002742825538e-05
Incidence,High-income,0-9 years,Rate,2012,26.968450571242105
Incidence,High-income,0-9 years,Percent,2013,4.1644489772044864e-05
Incidence,High-income,0-9 years,Rate,2013,26.980719869273653
Incidence,High-income,0-9 years,Percent,2014,4.174528876796191e-05
Incidence,High-income,0-9 years,Rate,2014,26.994174489427035
Incidence,High-income,0-9 years,Percent,2015,4.179602808358221e-05
Incidence,High-income,0-9 years,Rate,2015,26.999505687389597
Incidence,High-income,0-9 years,Percent,2016,4.140522929901437e-05
Incidence,High-income,0-9 years,Rate,2016,26.77999591493133
Incidence,High-income,0-9 years,Percent,2017,4.1056693289066816e-05
Incidence,High-income,0-9 years,Rate,2017,26.60651951048965
Incidence,High-income,0-9 years,Percent,2018,4.1253743731887646e-05
Incidence,High-income,0-9 years,Rate,2018,26.94983109791168
Incidence,High-income,0-9 years,Percent,2019,4.170753892702729e-05
Incidence,High-income,0-9 years,Rate,2019,27.696068472472835
Incidence,High-income,95+ years,Percent,1990,0.0173830635541826
Incidence,High-income,95+ years,Rate,1990,10730.734439424032
Incidence,High-income,95+ years,Percent,1991,0.0173153263331466
Incidence,High-income,95+ years,Rate,1991,10631.630833193423
Incidence,High-income,95+ years,Percent,1992,0.0171717637589853
Incidence,High-income,95+ years,Rate,1992,10498.319247866188
Incidence,High-income,95+ years,Percent,1993,0.0169587865053649
Incidence,High-income,95+ years,Rate,1993,10341.103116719109
Incidence,High-income,95+ years,Percent,1994,0.0167093964199581
Incidence,High-income,95+ years,Rate,1994,10181.130874400327
Incidence,High-income,95+ years,Percent,1995,0.0164111571205594
Incidence,High-income,95+ years,Rate,1995,10010.97519321488
Incidence,High-income,95+ years,Percent,1996,0.0159510572832941
Incidence,High-income,95+ years,Rate,1996,9752.214840255852
Incidence,High-income,95+ years,Percent,1997,0.0152418966019541
Incidence,High-income,95+ years,Rate,1997,9363.539983239738
Incidence,High-income,95+ years,Percent,1998,0.0145013203833076
Incidence,High-income,95+ years,Rate,1998,8949.79088664161
Incidence,High-income,95+ years,Percent,1999,0.0138629686882004
Incidence,High-income,95+ years,Rate,1999,8599.743537102471
Incidence,High-income,95+ years,Percent,2000,0.013461935138803
Incidence,High-income,95+ years,Rate,2000,8388.374511533748
Incidence,High-income,95+ years,Percent,2001,0.0132831634226892
Incidence,High-income,95+ years,Rate,2001,8317.417525673212
Incidence,High-income,95+ years,Percent,2002,0.0131619484689682
Incidence,High-income,95+ years,Rate,2002,8263.367109951425
Incidence,High-income,95+ years,Percent,2003,0.0130633999564851
Incidence,High-income,95+ years,Rate,2003,8214.147437450802
Incidence,High-income,95+ years,Percent,2004,0.0129294796587707
Incidence,High-income,95+ years,Rate,2004,8138.849505868644
Incidence,High-income,95+ years,Percent,2005,0.012736275853727
Incidence,High-income,95+ years,Rate,2005,8020.1922001199855
Incidence,High-income,95+ years,Percent,2006,0.0123622482069515
Incidence,High-income,95+ years,Rate,2006,7789.086119941445
Incidence,High-income,95+ years,Percent,2007,0.0118263819824
Incidence,High-income,95+ years,Rate,2007,7459.28063827298
Incidence,High-income,95+ years,Percent,2008,0.0112643588895613
Incidence,High-income,95+ years,Rate,2008,7116.105624774003
Incidence,High-income,95+ years,Percent,2009,0.0108178373279749
Incidence,High-income,95+ years,Rate,2009,6843.102520767692
Incidence,High-income,95+ years,Percent,2010,0.0106051573190119
Incidence,High-income,95+ years,Rate,2010,6703.132456803104
Incidence,High-income,95+ years,Percent,2011,0.0106190738314951
Incidence,High-income,95+ years,Rate,2011,6690.7042605283805
Incidence,High-income,95+ years,Percent,2012,0.010780161627548
Incidence,High-income,95+ years,Rate,2012,6755.960017256382
Incidence,High-income,95+ years,Percent,2013,0.0109891859559873
Incidence,High-income,95+ years,Rate,2013,6854.800211590563
Incidence,High-income,95+ years,Percent,2014,0.0111966455022823
Incidence,High-income,95+ years,Rate,2014,6975.810150737141
Incidence,High-income,95+ years,Percent,2015,0.0113005011363793
Incidence,High-income,95+ years,Rate,2015,7032.137165464764
Incidence,High-income,95+ years,Percent,2016,0.0110113132776609
Incidence,High-income,95+ years,Rate,2016,6859.693714201831
Incidence,High-income,95+ years,Percent,2017,0.0106997744039281
Incidence,High-income,95+ years,Rate,2017,6665.011271193624
Incidence,High-income,95+ years,Percent,2018,0.0107045289541823
Incidence,High-income,95+ years,Rate,2018,6685.041263265133
Incidence,High-income,95+ years,Percent,2019,0.0108411315229958
Incidence,High-income,95+ years,Rate,2019,6802.969619080741
Incidence,Germany,55-59 years,Rate,2016,1458.2580068331988
Incidence,Germany,55-59 years,Percent,2017,0.0033897790343522
Incidence,Germany,55-59 years,Rate,2017,1455.2630921633404
Incidence,Germany,55-59 years,Percent,2018,0.0032979622824767
Incidence,Germany,55-59 years,Rate,2018,1410.650157704924
Incidence,Germany,55-59 years,Percent,2019,0.0031109543063081
Incidence,Germany,55-59 years,Rate,2019,1319.1864091306445
Incidence,Germany,60-64 years,Percent,1990,0.0072835683360789
Incidence,Germany,60-64 years,Rate,1990,3136.594368474338
Incidence,Germany,60-64 years,Percent,1991,0.0072299892393014
Incidence,Germany,60-64 years,Rate,1991,3107.3453194779186
Incidence,Germany,60-64 years,Percent,1992,0.0071404943776825
Incidence,Germany,60-64 years,Rate,1992,3064.003351560086
Incidence,Germany,60-64 years,Percent,1993,0.0070292954082721
Incidence,Germany,60-64 years,Rate,1993,3012.9194068393767
Incidence,Germany,60-64 years,Percent,1994,0.0069178728322268
Incidence,Germany,60-64 years,Rate,1994,2962.854181860275
Incidence,Germany,60-64 years,Percent,1995,0.006810220840902
Incidence,Germany,60-64 years,Rate,1995,2915.5972424562306
Incidence,Germany,60-64 years,Percent,1996,0.0066646626563615
Incidence,Germany,60-64 years,Rate,1996,2855.956858709256
Incidence,Germany,60-64 years,Percent,1997,0.0064682282635634
Incidence,Germany,60-64 years,Rate,1997,2777.909680074208
Incidence,Germany,60-64 years,Percent,1998,0.0062583718140927
Incidence,Germany,60-64 years,Rate,1998,2695.310426507268
Incidence,Germany,60-64 years,Percent,1999,0.0060741647615455
Incidence,Germany,60-64 years,Rate,1999,2623.054987734766
Incidence,Germany,60-64 years,Percent,2000,0.005953266259542
Incidence,Germany,60-64 years,Rate,2000,2575.5975222973925
Incidence,Germany,60-64 years,Percent,2001,0.0058843649261862
Incidence,Germany,60-64 years,Rate,2001,2551.378103561438
Incidence,Germany,60-64 years,Percent,2002,0.0058253838858649
Incidence,Germany,60-64 years,Rate,2002,2534.791306123136
Incidence,Germany,60-64 years,Percent,2003,0.0057684406662286
Incidence,Germany,60-64 years,Rate,2003,2520.054647337121
Incidence,Germany,60-64 years,Percent,2004,0.0057035820561805
Incidence,Germany,60-64 years,Rate,2004,2500.52596795697
Incidence,Germany,60-64 years,Percent,2005,0.0056200144389805
Incidence,Germany,60-64 years,Rate,2005,2469.603963638775
Incidence,Germany,60-64 years,Percent,2006,0.0054980199010668
Incidence,Germany,60-64 years,Rate,2006,2419.670873871635
Incidence,Germany,60-64 years,Percent,2007,0.0053402920402611
Incidence,Germany,60-64 years,Rate,2007,2353.7395090549094
Incidence,Germany,60-64 years,Percent,2008,0.0051805684884025
Incidence,Germany,60-64 years,Rate,2008,2286.589531794981
Incidence,Germany,60-64 years,Percent,2009,0.0050490427219675
Incidence,Germany,60-64 years,Rate,2009,2231.269449483734
Incidence,Germany,60-64 years,Percent,2010,0.0049751426282946
Incidence,Germany,60-64 years,Rate,2010,2200.802448899638
Incidence,Germany,60-64 years,Percent,2011,0.0049389463714555
Incidence,Germany,60-64 years,Rate,2011,2187.4933432818293
Incidence,Germany,60-64 years,Percent,2012,0.0049048837897176
Incidence,Germany,60-64 years,Rate,2012,2175.3890707169594
Incidence,Germany,60-64 years,Percent,2013,0.0048734276094613
Incidence,Germany,60-64 years,Rate,2013,2164.383798685809
Incidence,Germany,60-64 years,Percent,2014,0.0048491530048549
Incidence,Germany,60-64 years,Rate,2014,2155.720735471189
Incidence,Germany,60-64 years,Percent,2015,0.0048334675044808
Incidence,Germany,60-64 years,Rate,2015,2150.007167940899
Incidence,Germany,60-64 years,Percent,2016,0.004855738976936
Incidence,Germany,60-64 years,Rate,2016,2155.382792173418
Incidence,Germany,60-64 years,Percent,2017,0.0048733062033362
Incidence,Germany,60-64 years,Rate,2017,2157.685030859924
Incidence,Germany,60-64 years,Percent,2018,0.0047539562092305
Incidence,Germany,60-64 years,Rate,2018,2099.967179115011
Incidence,Germany,60-64 years,Percent,2019,0.0045057852024048
Incidence,Germany,60-64 years,Rate,2019,1979.754950603167
Incidence,Germany,65-69 years,Percent,1990,0.0096824418167091
Incidence,Germany,65-69 years,Rate,1990,4504.060276594977
Incidence,Germany,65-69 years,Percent,1991,0.0095459439573829
Incidence,Germany,65-69 years,Rate,1991,4438.533829849789
Incidence,Germany,65-69 years,Percent,1992,0.0094196458435864
Incidence,Germany,65-69 years,Rate,1992,4378.781949198777
Incidence,Germany,65-69 years,Percent,1993,0.00930718793836
Incidence,Germany,65-69 years,Rate,1993,4327.110495057146
Incidence,Germany,65-69 years,Percent,1994,0.0091923874306991
Incidence,Germany,65-69 years,Rate,1994,4275.323620600658
Incidence,Germany,65-69 years,Percent,1995,0.0090676837052523
Incidence,Germany,65-69 years,Rate,1995,4219.931380661044
Incidence,Germany,65-69 years,Percent,1996,0.0089010798631659
Incidence,Germany,65-69 years,Rate,1996,4151.536498521517
Incidence,Germany,65-69 years,Percent,1997,0.008671246725612
Incidence,Germany,65-69 years,Rate,1997,4060.801253282868
Incidence,Germany,65-69 years,Percent,1998,0.0084200668819921
Incidence,Germany,65-69 years,Rate,1998,3963.205434227681
Incidence,Germany,65-69 years,Percent,1999,0.0081899863923186
Incidence,Germany,65-69 years,Rate,1999,3875.2041453847055
Incidence,Germany,65-69 years,Percent,2000,0.0080074406408752
Incidence,Germany,65-69 years,Rate,2000,3806.109891845304
Incidence,Germany,65-69 years,Percent,2001,0.0078570051356591
Incidence,Germany,65-69 years,Rate,2001,3752.7875787717703
Incidence,Germany,65-69 years,Percent,2002,0.0077065212384114
Incidence,Germany,65-69 years,Rate,2002,3703.61218530292
Incidence,Germany,65-69 years,Percent,2003,0.0075532476697448
Incidence,Germany,65-69 years,Rate,2003,3653.659627740175
Incidence,Germany,65-69 years,Percent,2004,0.0073967475974653
Incidence,Germany,65-69 years,Rate,2004,3599.260242736852
Incidence,Germany,65-69 years,Percent,2005,0.0072332117176925
Incidence,Germany,65-69 years,Rate,2005,3536.011767611274
Incidence,Germany,65-69 years,Percent,2006,0.0070157132035532
Incidence,Germany,65-69 years,Rate,2006,3442.0972298211177
Incidence,Germany,65-69 years,Percent,2007,0.0067389975577175
Incidence,Germany,65-69 years,Rate,2007,3317.006326108398
Incidence,Germany,65-69 years,Percent,2008,0.0064601614349327
Incidence,Germany,65-69 years,Rate,2008,3189.380659927
Incidence,Germany,65-69 years,Percent,2009,0.006234006523761
Incidence,Germany,65-69 years,Rate,2009,3087.0781012123
Incidence,Germany,65-69 years,Percent,2010,0.0061147920841796
Incidence,Germany,65-69 years,Rate,2010,3037.847504016274
Incidence,Germany,65-69 years,Percent,2011,0.0060679572172552
Incidence,Germany,65-69 years,Rate,2011,3026.8654329457654
Incidence,Germany,65-69 years,Percent,2012,0.0060232332746783
Incidence,Germany,65-69 years,Rate,2012,3018.52204322755
Incidence,Germany,65-69 years,Percent,2013,0.0059857985292609
Incidence,Germany,65-69 years,Rate,2013,3013.2556914486104
Incidence,Germany,65-69 years,Percent,2014,0.0059605415737452
Incidence,Germany,65-69 years,Rate,2014,3010.2753164728115
Incidence,Germany,65-69 years,Percent,2015,0.00594937697914
Incidence,Germany,65-69 years,Rate,2015,3008.737484397453
Incidence,Germany,65-69 years,Percent,2016,0.0060106835183058
Incidence,Germany,65-69 years,Rate,2016,3026.1211309709715
Incidence,Germany,65-69 years,Percent,2017,0.0060591221237668
Incidence,Germany,65-69 years,Rate,2017,3035.492035836665
Incidence,Germany,65-69 years,Percent,2018,0.0059302747376989
Incidence,Germany,65-69 years,Rate,2018,2964.5825513282857
Incidence,Germany,65-69 years,Percent,2019,0.0056640423502304
Incidence,Germany,65-69 years,Rate,2019,2818.9292936104907
Incidence,Germany,70-74 years,Percent,1990,0.0121125100925872
Incidence,Germany,70-74 years,Rate,1990,5973.171277953708
Incidence,Germany,70-74 years,Percent,1991,0.0119403998633155
Incidence,Germany,70-74 years,Rate,1991,5886.153364058889
Incidence,Germany,70-74 years,Percent,1992,0.0117355266043983
