"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Portugal","PRT","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.60104179","8.62751579","8.78642941","9.12415695","9.5325079","9.65306759","9.35422611","9.25186634","9.58307838","10.13070393","10.03250504","9.73071671","9.65393257","9.40486622","9.3428812","9.31645775","9.39439487","9.30583763","9.4126482","9.51379871","10.54930592","11.21076488","",
"Paraguay","PRY","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.01865244","5.60815811","4.75770569","4.90703917","4.93224335","4.82934713","5.01927567","5.02042723","5.03776026","5.52496862","5.46593952","5.82225847","6.53144598","6.0642848","6.62719059","6.69165802","6.67556572","6.60902548","6.74497652","7.16429377","7.57704258","","",
"West Bank and Gaza","PSE","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.8150254856077","4.81272495618025","5.0805213958388","4.6779502757059","5.11772526759748","5.56986162693014","5.28779198918443","5.04244178958966","4.80996279634675","5.29627124191888","5.04691035674138","4.75945353878682","4.85239280202382","4.90347658731842","4.90778405117395","4.87699376648372","4.7464917080827","4.63927230438535","4.82817136254543","5.25077054396693","5.42653202278377","","",
"Post-demographic dividend","PST","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.57309209837784","10.0619046517422","10.5020231680835","10.6959475206877","10.6525479342607","10.7353992494455","10.8297968299215","10.8115979252837","11.020069238664","11.9612319709109","11.8993495093931","11.9653414595179","12.1109600703443","12.1208742563513","12.3062578116963","12.691169278992","12.8441632673932","12.8052074477552","12.7553375707376","12.9212575249606","14.4074103954914","","",
"French Polynesia","PYF","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.97258496","2.3197093","2.46044064","3.50257182","3.18311739","2.56300044","2.288064","2.07008052","1.63775349","2.38356304","1.87017763","1.599962","1.74822152","2.07620168","2.42293572","3.6881299","3.68284607","3.43562698","3.25339484","3.51384258","4.18303919","","",
"Romania","ROU","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.20876169","4.37598133","4.57694626","5.37136793","5.47733593","5.52778196","5.07106066","5.02223349","5.02274227","5.2784133","5.76614285","4.70199966","4.73353195","5.19664145","5.02168465","4.94721603","5.00346947","5.15083218","5.56050777","5.74023104","6.27236223","","",
"Russian Federation","RUS","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.01989794","5.24284792","5.52166557","5.16368914","4.7603755","4.77177477","4.76654387","4.74792528","4.90364122","5.64392471","4.97111797","4.79491472","4.93637609","5.08104897","5.18209648","5.29604387","5.28970242","5.35889816","5.35520792","5.64849091","7.59624338","","",
"Rwanda","RWA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.57583427","3.31599975","3.13122177","6.93491793","7.50929976","7.72549963","7.60959911","7.86212587","7.5670433","7.80694866","8.08923531","7.93879843","8.10667801","6.77649164","6.98968554","6.65446424","6.96060848","6.38999748","6.69975424","6.33025074","7.3156209","","",
"South Asia","SAS","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.67840707173844","3.83904743656206","3.90086961017537","3.67816324580724","3.65225574477536","3.58948637937931","3.52030637914097","3.44307660454022","3.42314448399816","3.39769590365843","3.23212402369929","3.18406094897243","3.23784697087578","3.60019102874354","3.50459297109299","3.48768602534107","3.43664772221097","3.00352832336703","2.95162222747785","3.00457255685136","3.05306324931384","","",
"Saudi Arabia","SAU","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.21160603","4.46172953","4.24938202","3.97910237","3.58400226","3.41867018","3.6192224","3.56229854","2.97100854","4.29042482","3.64785957","3.7117846","4.01962805","4.46568966","5.22794724","5.99833775","6.42797995","6.26256561","5.53687382","","","","",
"Sudan","SDN","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.60664487","3.36456871","3.30010891","3.89187932","4.15593481","4.09418154","4.88544321","5.66269159","5.42313576","6.39496326","5.05810165","5.61579561","5.68827009","6.96487474","5.67619705","7.26768589","5.48368692","5.9231244","4.46358299","4.63369366","3.01747656","","",
"Senegal","SEN","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.55015397","3.68148756","3.95294404","4.29703569","4.56856203","3.67466521","3.76337624","3.41496587","3.50687575","3.841573","4.02764368","4.21416712","4.26688004","4.38573599","4.38962269","4.37789631","4.25606871","4.16359377","4.43182087","4.49531031","5.15119171","","",
"Singapore","SGP","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.343364","3.16302657","3.358464","3.60699272","3.15019798","3.03367925","2.9347465","2.83749056","3.19488454","3.39853096","3.20265388","3.15792179","3.32783675","3.68562651","3.87155652","4.18069839","4.39097595","4.36602068","4.07418776","4.41523695","6.05388212","","",
"Solomon Islands","SLB","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.82626629","6.60538721","10.10495281","7.075634","7.72383881","9.01593494","8.00584698","7.18298769","5.50597048","6.60598898","4.66139841","5.02313328","4.85143232","4.58325481","4.88791895","4.44879532","4.40535259","4.110919","3.87172961","4.46258593","4.43218184","","",
"Sierra Leone","SLE","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.51732349","10.9725275","11.42101955","10.82904911","10.96054268","11.03773403","10.39399529","10.03516102","9.87387657","11.0984726","10.94337559","13.2813406","10.59042263","11.56771851","19.72741699","20.41341209","16.52595901","9.3997612","8.28987503","8.84668446","8.75637054","","",
"El Salvador","SLV","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.84342813","7.88604879","7.88565731","7.77182293","8.1302166","9.20057869","8.69338894","8.47836304","8.49585915","8.83749676","8.90416241","8.87645435","8.60625362","9.05235958","8.5989418","8.75833225","8.71456337","8.42286873","8.32511997","8.502141","9.85177708","","",
"San Marino","SMR","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.83692789","5.69305277","5.44233704","4.81547499","4.91077471","4.93253946","4.95809364","5.1441412","5.45987749","6.24213982","6.26656914","8.24971485","9.1801672","8.42561722","8.48387432","8.6108551","8.62851906","8.47825909","8.48912334","8.3529911","8.69089031","","",
"Somalia","SOM","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.503829","6.86536217","8.06561947","8.13506126","8.24590302","8.28380585","8.49390411","9.37648869","9.48246479","9.34623528","9.52730083","9.11380386","9.32820415","9.31232452","9.2459898","8.81319809","8.45890999","8.22039318","8.53168106","8.66556168","8.73161697","","",
"Sub-Saharan Africa (excluding high income)","SSA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0144901617935","5.0352522781337","4.56999532806667","5.48713629091974","5.48458104253384","5.2898797919135","5.17809086386353","5.07977460308396","4.89573461496843","5.28995887450077","5.21496887287083","5.16259315365564","4.99798933994795","5.00083275688491","4.7735738418644","5.07645983553063","5.06208306818149","5.07542774578171","4.76275044271332","4.68530627593402","4.92261473661696","","",
"South Sudan","SSD","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.23701382","6.27566719","4.65760946","5.25355768","","",
"Sub-Saharan Africa","SSF","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.01384780735636","5.03585879438292","4.56997882562805","5.48695998013783","5.4842022664412","5.2895018940696","5.17752551308211","5.0788119873859","4.8950225682611","5.28896762679554","5.21470682133122","5.16235832788959","4.99846096657472","5.00046946594637","4.77343560533742","5.07595313278431","5.06198921546972","5.07514974962696","4.76295228655773","4.68547837137106","4.92363623609942","","",
"Small states","SST","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.63710549077857","4.65322749704301","4.8293786123254","5.01806170870852","4.95667091476506","4.63552632573285","4.36196007192371","4.32214723684623","3.98697674338712","4.6493978861808","4.25128274046034","3.91140894895604","3.865864983133","4.08117652337514","4.26460574269535","5.08739548271624","5.21276673038182","5.14966733799175","5.00699379806472","5.16906909347965","5.98137179953901","","",
"Sao Tome and Principe","STP","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.51090622","10.83180332","10.66279125","12.6178236","11.8697958","11.51630402","8.27670765","8.1677618","7.11202812","7.19514179","6.84464884","6.75577354","6.47629499","7.93743753","6.73101807","5.34009647","6.43088865","6.46091604","5.84369898","5.22996283","4.90671349","","",
"Suriname","SUR","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.87092161","3.82474971","5.32991552","4.88878393","5.4608078","5.2439642","5.85598755","5.22148609","4.74699593","4.97810316","4.6978569","4.40932178","4.28435707","4.48738098","4.52127838","5.80808163","5.99283743","5.32285929","6.68795872","8.43241405","6.77187824","","",
"Slovak Republic","SVK","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.30256939","5.3315053","5.50947618","5.44849873","6.37190437","6.58870029","6.85076714","7.17735338","6.9563446","7.94779444","7.69692326","7.33012152","7.56544065","7.52300453","6.90780544","6.78228903","7.11356306","6.77511358","6.69954538","6.94772625","7.23213387","","",
"Slovenia","SVN","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.80406952","7.87602425","8.02119827","8.09883499","7.93957281","7.99595737","7.82322693","7.51139164","7.85466576","8.54080105","8.56503296","8.53639603","8.71509933","8.74028301","8.50197601","8.49823952","8.4630394","8.18480968","8.27911568","8.52314281","9.45357895","9.15498257","",
"Sweden","SWE","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.32689953","7.90032959","8.21006203","8.31724644","8.1296196","8.1508379","8.05226612","7.99607754","8.20824242","8.77037907","8.31963825","10.41646671","10.7351532","10.90491486","10.9479475","10.80418396","10.85240364","10.78509998","10.94106293","10.83224297","11.37992764","11.27992725","",
"Eswatini","SWZ","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.60951757","5.13895369","5.52298307","6.37864399","6.81432486","7.37623358","7.82560062","7.93004131","8.85792923","8.63292217","8.5912571","8.46997261","7.82047606","7.45703411","7.25596571","7.05855274","6.82044792","6.98103714","7.23889112","6.74539423","6.51153374","","",
"Sint Maarten (Dutch part)","SXM","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.61071777","5.39628124","4.56042624","5.35933495","5.1972785","4.97854805","4.67937088","4.09072113","3.98245716","3.88551354","4.82908678","4.80053091","5.73247623","4.50912523","4.58643389","4.46488523","4.96118879","4.76658726","4.98726749","4.87495708","6.38917351","","",
"Syrian Arab Republic","SYR","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.55400705","4.6971879","4.94717073","5.11781693","4.47935343","4.10970592","3.77771473","3.72242856","3.39762759","3.5464704","3.2764473","2.52865291","3.04719615","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.45750713","5.2932992","7.26787424","5.50940943","5.50012684","4.84111166","4.86643076","4.34313393","4.05955124","4.44166946","4.06023312","3.91046357","3.8560791","4.06645298","4.27316904","4.52395248","5.05077839","4.55722713","4.56768799","4.47938061","5.40748835","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.95006245477562","3.84952673289199","3.91225271914968","3.97812449901573","3.88735848814583","3.87746515479142","3.72605319341416","3.55295300615745","3.72279002411997","4.12183245292972","4.01323042481908","4.13587238404049","4.33729635023631","4.48115304219172","4.55554780526186","4.71531288189274","4.74734519494445","4.81362640669742","4.91792631617534","5.07086369089321","5.36067356293034","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.02346573963095","5.31414860441982","5.5500458085587","5.46655816798661","5.25572618653109","5.23107912205563","5.20764191647324","5.17775155259604","5.28620817393187","5.78818826027916","5.35263857172989","5.06167097625268","5.11248190346201","5.16510490906397","5.20012410347658","5.22297553344064","5.32456664769152","5.33782009050285","5.36249372380714","5.5710066861126","6.59309818392948","","",
"Togo","TGO","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.79418182","2.88543367","2.90227056","2.93837667","3.0855279","3.3024261","3.44603634","3.8666532","3.84063601","4.07616663","4.45493317","4.55412722","4.80787134","4.94373512","5.07998943","4.95647097","6.59755707","6.40987968","6.00396872","5.64253759","5.96301126","","",
"Thailand","THA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.10125351","3.02623773","3.334723","3.24312782","3.13893151","3.15972233","3.09970832","3.19277525","3.45933938","3.61939645","3.39009809","3.56825495","3.5229404","3.45313334","3.68448091","3.8522861","3.93900609","3.85276842","3.87040329","3.8583262","4.35930967","","",
"Tajikistan","TJK","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.26492405","4.57802534","4.43647242","4.70218658","4.79911184","5.21024704","5.03254795","5.54050112","5.91206694","5.85579777","5.73543453","5.85971785","5.98185873","6.53226423","6.6654973","6.90735912","6.96349716","6.85399008","7.01381588","6.9476676","8.17697811","","",
"Turkmenistan","TKM","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.07783461","4.82198191","4.15504408","5.0367589","6.25892353","5.65422964","4.97834015","3.12948632","3.49424887","2.84764099","3.24345636","3.24805617","3.36840105","3.93541193","4.30969286","5.11721087","5.74498892","5.93897438","5.69395018","5.68183947","5.68487024","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.49956109382264","6.6211373269773","6.46371480179056","6.66364416858808","6.71053934397717","6.69942208020891","6.8558007433197","6.95978800350049","6.91994073692776","7.50226001916538","7.20041624790211","7.13141804500937","7.11778660770569","7.20102630753108","7.29884161625864","7.76334391749249","7.71429442855373","8.05920315424545","7.83642675382152","7.89286619052025","8.53909495359223","","",
"Timor-Leste","TLS","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.84187031","4.26103544","5.28044748","6.00192022","5.64793253","6.96563959","7.30931807","6.47058821","6.86541462","6.99473858","8.5323782","7.60483742","7.67216587","6.89625168","6.6738925","6.28910303","5.95605564","9.85141468","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.72840255032171","5.06585244087027","5.03068652370577","4.91795775127349","4.7481750081125","4.53839744362252","4.42343903934072","4.42809830180719","4.42598752285134","5.12810240332658","4.98292105476881","5.2561224631766","5.35901412370299","5.17850151600612","5.54672574886311","5.99106061769725","6.26149477076781","6.42468919378287","5.9356396655695","5.45389820081082","5.34744664675254","","",
"Tonga","TON","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.90389204","3.42501593","3.58957744","3.43583083","4.50741625","4.38560247","5.47225046","4.73330021","6.05759716","3.92779636","4.81632328","3.82126665","4.79517698","3.9839797","5.00648069","4.47327423","4.81820822","4.85577822","4.80628061","4.74669981","5.31753922","","",
"South Asia (IDA & IBRD)","TSA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.67840707173844","3.83904743656206","3.90086961017537","3.67816324580724","3.65225574477536","3.58948637937931","3.52030637914098","3.44307660454022","3.42314448399816","3.39769590365843","3.23212402369929","3.18406094897243","3.23784697087578","3.60019102874354","3.50459297109299","3.48768602534108","3.43664772221097","3.00352832336703","2.95162222747785","3.00457255685136","3.05306324931384","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.01384780735636","5.03585879438292","4.56997882562805","5.48695998013783","5.4842022664412","5.2895018940696","5.1775255130821","5.0788119873859","4.8950225682611","5.28896762679554","5.21470682133122","5.16235832788958","4.99846096657472","5.00046946594638","4.77343560533742","5.0759531327843","5.06198921546972","5.07514974962696","4.76295228655773","4.68547837137106","4.92363623609942","","",
"Trinidad and Tobago","TTO","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.23492479","4.0346489","4.72302485","4.18767118","4.30805206","4.43451166","4.15431976","4.1536026","3.6575706","5.48676443","5.08042908","4.72197914","4.87369823","5.02500725","5.19675922","6.02267027","6.83660126","6.75476503","6.66994572","6.82082558","7.31458092","","",
"Tunisia","TUN","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.81271935","4.86132765","5.12036419","5.20888519","5.19890785","5.14555788","5.13109922","5.17542839","5.1644063","5.40595293","5.60950756","6.12299299","6.28984737","6.51394987","6.45006084","6.24453449","6.25855684","6.1865468","5.93711042","5.47337294","6.34364796","","",
"Turkiye","TUR","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.59957218","4.88784933","5.06227875","5.01427698","4.9096446","4.89389706","5.14591694","5.23760796","5.21761751","5.49438715","5.02053452","4.6530509","4.44444656","4.37099934","4.32517862","4.11690426","4.28469229","4.17974997","4.12363815","4.35956669","4.61794329","","",
"Tuvalu","TUV","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.37474632","18.47802734","12.42768574","14.38950729","9.88583279","10.56283283","12.27132893","10.51983929","10.1193676","12.26670933","15.65082836","14.10340405","13.5962553","14.3384304","14.6935215","13.52732944","13.55537319","15.80937386","18.20367622","20.88978577","21.53916931","","",
"Tanzania","TZA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.41529942","4.23551702","4.68907642","5.34231472","5.7373414","6.32282543","7.598279","6.88427973","5.55704737","5.06306362","5.22392178","5.0559845","5.01779366","4.64643383","4.01492071","3.64969945","3.96350336","4.08257437","4.16191673","3.87440205","3.74659801","","",
"Uganda","UGA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.08340597","5.05275154","4.77209187","4.29918194","4.7002449","5.80518579","6.46332979","6.1131134","5.45476198","5.78845549","6.80890226","6.6959095","6.10853958","5.78252411","5.33653069","5.07657671","4.96112299","3.99827504","4.01846313","3.79804969","3.96206594","","",
"Ukraine","UKR","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.30685186","5.72534418","5.99220037","6.54574108","6.16856956","6.3461585","6.41695213","6.01705122","5.49728012","6.60771894","6.81229019","6.81617165","7.11666059","6.94156218","7.18960428","7.77607775","7.54541159","7.43283224","7.52051353","7.09389353","7.61658287","","",
"Upper middle income","UMC","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.33171017780114","5.31269080301374","5.20872824443974","5.25877975816621","5.19538568942885","5.19483493691364","5.12049154708511","5.04781345471266","5.08196872184904","5.48342722204274","5.25146707841682","5.21291603088249","5.25313645408746","5.33443834442697","5.39932171735409","5.50499896989363","5.49900954242686","5.62700856294669","5.56858478473495","5.69453368716882","6.09571657103024","","",
"Uruguay","URY","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.21095848","9.79864407","9.68134308","9.61753464","8.30145359","7.75686073","7.74287462","7.49349833","8.12533188","7.9498806","7.91117048","7.94897985","8.06757545","8.11897373","8.07319641","8.29225731","8.67535782","8.82179642","9.01452351","9.39027691","9.15207481","","",
"United States","USA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.48710918","13.16466713","13.99167347","14.50113487","14.54663658","14.57448006","14.70358467","14.91463089","15.20489883","16.19877434","16.19557953","16.13764381","16.11693954","15.98693848","16.19240761","16.48109245","16.79314804","16.76793671","16.64094353","16.67647362","18.81582642","","",
"Uzbekistan","UZB","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.11650658","5.23737431","5.14164925","5.1882515","4.84063768","4.781991","4.75141335","4.54267979","4.70447445","4.79649639","5.29938841","5.26245499","5.54822111","5.71896601","4.43092394","4.73596573","4.71504498","4.83789968","5.07702637","5.43133879","6.74741459","","",
"St. Vincent and the Grenadines","VCT","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.97939277","4.00093412","4.07769632","3.95764542","3.8658421","3.83165979","3.65356708","3.81816602","3.88194203","4.09299564","4.30325222","4.23108053","4.45042276","4.24191046","4.17631912","4.11412001","4.13464594","4.19770384","4.13830519","4.32406807","4.81775093","","",
"Venezuela, RB","VEN","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.33427238","7.85063791","7.71829367","7.50703812","6.78156996","6.05508995","8.0986166","7.78344536","6.40868616","7.54578352","6.83106947","7.1770978","6.44814777","5.5941329","5.77645445","4.34628868","3.91797328","4.51975679","2.41691327","2.18563724","3.81606245","","",
"British Virgin Islands","VGB","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Viet Nam","VNM","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.81915736","4.51130629","3.59967446","3.66619396","3.79920292","4.01387405","4.24659491","4.30235767","4.05425692","4.16906166","4.69927311","4.6128521","5.00178242","5.07556248","4.6127553","4.56543732","4.51853609","4.71283484","5.04966736","5.03395176","4.68066788","","",
"Vanuatu","VUT","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.30683255","3.38728333","3.90437746","3.50691938","3.53991532","3.30528617","3.32189322","3.1078558","3.13810205","3.25197887","3.52656102","3.59819388","3.9356277","4.39234495","3.64668846","4.32168293","2.93130064","2.76285458","3.31753612","3.31453276","3.96995449","","",
